claim_id,app,category,dimension,pass1_claim,pass1_verdict,pass2_verified_claim,pass2_verdict,evidence_url,resolution_type
225,fanbasis,Ecommerce,secondary_blockers,['Rebranding to Commas in progress'],VERIFIED_CORRECT,['Rebranding to Commas in progress'],VERIFIED_CORRECT,https://docs.fanbasis.com,CONFIRMED_AGAINST_PRIMARY_DOCS
226,fanbasis,Ecommerce,evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.fanbasis.com,CONFIRMED_AGAINST_PRIMARY_DOCS
227,fanbasis,Ecommerce,evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.fanbasis.com,CONFIRMED_AGAINST_PRIMARY_DOCS
228,fanbasis,Ecommerce,confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.fanbasis.com,CONFIRMED_AGAINST_PRIMARY_DOCS
229,Stripe,Finance and Fintech,app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
230,Stripe,Finance and Fintech,category,Finance and Fintech,VERIFIED_CORRECT,Finance and Fintech,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
231,Stripe,Finance and Fintech,description,"Financial infrastructure platform for payment processing, subscription billing, payouts, and financi",VERIFIED_CORRECT,"Financial infrastructure platform for payment processing, subscription billing, payouts, and financi",VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
232,Stripe,Finance and Fintech,auth_methods,"['API Key (Secret Key)', 'OAuth 2.0 (Stripe Connect)', 'Restricted API Key']",VERIFIED_CORRECT,"['API Key (Secret Key)', 'OAuth 2.0 (Stripe Connect)', 'Restricted API Key']",VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
233,Stripe,Finance and Fintech,credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
234,Stripe,Finance and Fintech,free_or_trial_access,Completely free test mode sandbox with instant API key access; no credit card required to develop.,VERIFIED_CORRECT,Completely free test mode sandbox with instant API key access; no credit card required to develop.,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
235,Stripe,Finance and Fintech,api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
236,Stripe,Finance and Fintech,api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
237,Stripe,Finance and Fintech,api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
238,Stripe,Finance and Fintech,documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
239,Stripe,Finance and Fintech,mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
240,Stripe,Finance and Fintech,mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
241,Stripe,Finance and Fintech,mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
242,Stripe,Finance and Fintech,buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
243,Stripe,Finance and Fintech,primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
244,Stripe,Finance and Fintech,secondary_blockers,"['Idempotency-Key header requirement for mutate safety', 'PCI compliance rules for raw card processi",VERIFIED_CORRECT,"['Idempotency-Key header requirement for mutate safety', 'PCI compliance rules for raw card processi",VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
245,Stripe,Finance and Fintech,evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
246,Stripe,Finance and Fintech,evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
247,Stripe,Finance and Fintech,confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.stripe.com/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
248,GitHub,"Developer, Infra and Data Platforms",app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
249,GitHub,"Developer, Infra and Data Platforms",category,"Developer, Infra and Data Platforms",VERIFIED_CORRECT,"Developer, Infra and Data Platforms",VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
250,GitHub,"Developer, Infra and Data Platforms",description,"Code hosting, Git version control, issue tracking, CI/CD actions, and software collaboration platfor",VERIFIED_CORRECT,"Code hosting, Git version control, issue tracking, CI/CD actions, and software collaboration platfor",VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
251,GitHub,"Developer, Infra and Data Platforms",auth_methods,"['Personal Access Token (PAT)', 'OAuth 2.0', 'Bearer Token (GitHub App JWT)']",VERIFIED_CORRECT,"['Personal Access Token (PAT)', 'OAuth 2.0', 'Bearer Token (GitHub App JWT)']",VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
252,GitHub,"Developer, Infra and Data Platforms",credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
253,GitHub,"Developer, Infra and Data Platforms",free_or_trial_access,"Free account tier with full API, fine-grained PATs, and GitHub Apps support.",VERIFIED_CORRECT,"Free account tier with full API, fine-grained PATs, and GitHub Apps support.",VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
254,GitHub,"Developer, Infra and Data Platforms",api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
255,GitHub,"Developer, Infra and Data Platforms",api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
256,GitHub,"Developer, Infra and Data Platforms",api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
257,GitHub,"Developer, Infra and Data Platforms",documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
258,GitHub,"Developer, Infra and Data Platforms",mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
259,GitHub,"Developer, Infra and Data Platforms",mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
260,GitHub,"Developer, Infra and Data Platforms",mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
261,GitHub,"Developer, Infra and Data Platforms",buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
262,GitHub,"Developer, Infra and Data Platforms",primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
263,GitHub,"Developer, Infra and Data Platforms",secondary_blockers,"['Rate limit of 5,000 requests/hour for authenticated users']",VERIFIED_CORRECT,"['Rate limit of 5,000 requests/hour for authenticated users']",VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
264,GitHub,"Developer, Infra and Data Platforms",evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
265,GitHub,"Developer, Infra and Data Platforms",evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
266,GitHub,"Developer, Infra and Data Platforms",confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://docs.github.com/en/rest/authentication/authenticating-to-the-rest-api,CONFIRMED_AGAINST_PRIMARY_DOCS
267,HubSpot,CRM and Sales,app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
268,HubSpot,CRM and Sales,category,CRM and Sales,VERIFIED_CORRECT,CRM and Sales,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
269,HubSpot,CRM and Sales,description,"Inbound marketing, sales CRM, customer service, and content management platform.",VERIFIED_CORRECT,"Inbound marketing, sales CRM, customer service, and content management platform.",VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
270,HubSpot,CRM and Sales,auth_methods,"['OAuth 2.0', 'Private App Access Token']",VERIFIED_CORRECT,"['OAuth 2.0', 'Private App Access Token']",VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
271,HubSpot,CRM and Sales,credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
272,HubSpot,CRM and Sales,free_or_trial_access,Free Developer Account and app test accounts with full API access.,VERIFIED_CORRECT,Free Developer Account and app test accounts with full API access.,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
273,HubSpot,CRM and Sales,api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
274,HubSpot,CRM and Sales,api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
275,HubSpot,CRM and Sales,api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
276,HubSpot,CRM and Sales,documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
277,HubSpot,CRM and Sales,mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
278,HubSpot,CRM and Sales,mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
279,HubSpot,CRM and Sales,mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
280,HubSpot,CRM and Sales,buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
281,HubSpot,CRM and Sales,primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
282,HubSpot,CRM and Sales,secondary_blockers,['Rate limit of 100 requests per 10 seconds'],VERIFIED_CORRECT,['Rate limit of 100 requests per 10 seconds'],VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
283,HubSpot,CRM and Sales,evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
284,HubSpot,CRM and Sales,evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
285,HubSpot,CRM and Sales,confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.hubspot.com/docs/api/working-with-oauth,CONFIRMED_AGAINST_PRIMARY_DOCS
286,Notion,Productivity and Project Management,app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
287,Notion,Productivity and Project Management,category,Productivity and Project Management,VERIFIED_CORRECT,Productivity and Project Management,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
288,Notion,Productivity and Project Management,description,"Connected workspace for notes, documents, wikis, databases, and collaborative project management.",VERIFIED_CORRECT,"Connected workspace for notes, documents, wikis, databases, and collaborative project management.",VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
289,Notion,Productivity and Project Management,auth_methods,"['Internal Integration Secret (Bearer Token)', 'OAuth 2.0']",VERIFIED_CORRECT,"['Internal Integration Secret (Bearer Token)', 'OAuth 2.0']",VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
290,Notion,Productivity and Project Management,credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
291,Notion,Productivity and Project Management,free_or_trial_access,Free tier with unlimited internal integrations and full REST API access.,VERIFIED_CORRECT,Free tier with unlimited internal integrations and full REST API access.,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
292,Notion,Productivity and Project Management,api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
293,Notion,Productivity and Project Management,api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
294,Notion,Productivity and Project Management,api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
295,Notion,Productivity and Project Management,documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
296,Notion,Productivity and Project Management,mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
297,Notion,Productivity and Project Management,mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
298,Notion,Productivity and Project Management,mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
299,Notion,Productivity and Project Management,buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
300,Notion,Productivity and Project Management,primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
301,Notion,Productivity and Project Management,secondary_blockers,"['Pages/databases must be explicitly shared with the internal integration', 'Notion-Version header r",VERIFIED_CORRECT,"['Pages/databases must be explicitly shared with the internal integration', 'Notion-Version header r",VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
302,Notion,Productivity and Project Management,evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
303,Notion,Productivity and Project Management,evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
304,Notion,Productivity and Project Management,confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://developers.notion.com/docs/authorization,CONFIRMED_AGAINST_PRIMARY_DOCS
305,Airtable,Productivity and Project Management,app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
306,Airtable,Productivity and Project Management,category,Productivity and Project Management,VERIFIED_CORRECT,Productivity and Project Management,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
307,Airtable,Productivity and Project Management,description,"Low-code platform for building relational database applications, collaborative tables, and workflows",VERIFIED_CORRECT,"Low-code platform for building relational database applications, collaborative tables, and workflows",VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
308,Airtable,Productivity and Project Management,auth_methods,"['Personal Access Token (PAT)', 'OAuth 2.0']",VERIFIED_CORRECT,"['Personal Access Token (PAT)', 'OAuth 2.0']",VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
309,Airtable,Productivity and Project Management,credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
310,Airtable,Productivity and Project Management,free_or_trial_access,Free tier with full REST API and Personal Access Token support.,VERIFIED_CORRECT,Free tier with full REST API and Personal Access Token support.,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
311,Airtable,Productivity and Project Management,api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
312,Airtable,Productivity and Project Management,api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
313,Airtable,Productivity and Project Management,api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
314,Airtable,Productivity and Project Management,documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
315,Airtable,Productivity and Project Management,mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
316,Airtable,Productivity and Project Management,mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
317,Airtable,Productivity and Project Management,mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
318,Airtable,Productivity and Project Management,buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
319,Airtable,Productivity and Project Management,primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
320,Airtable,Productivity and Project Management,secondary_blockers,['Rate limit of 5 requests per second per base'],VERIFIED_CORRECT,['Rate limit of 5 requests per second per base'],VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
321,Airtable,Productivity and Project Management,evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
322,Airtable,Productivity and Project Management,evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
323,Airtable,Productivity and Project Management,confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://airtable.com/developers/web/api/authentication,CONFIRMED_AGAINST_PRIMARY_DOCS
324,Supabase,"Developer, Infra and Data Platforms",app_name,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
325,Supabase,"Developer, Infra and Data Platforms",category,"Developer, Infra and Data Platforms",VERIFIED_CORRECT,"Developer, Infra and Data Platforms",VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
326,Supabase,"Developer, Infra and Data Platforms",description,"Open-source Firebase alternative providing PostgreSQL database, Auth, Storage, Edge Functions, and R",VERIFIED_CORRECT,"Open-source Firebase alternative providing PostgreSQL database, Auth, Storage, Edge Functions, and R",VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
327,Supabase,"Developer, Infra and Data Platforms",auth_methods,"['API Key (Anon / Service Role Bearer)', 'Personal Access Token (PAT)']",VERIFIED_CORRECT,"['API Key (Anon / Service Role Bearer)', 'Personal Access Token (PAT)']",VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
328,Supabase,"Developer, Infra and Data Platforms",credential_access,SELF_SERVE,VERIFIED_CORRECT,SELF_SERVE,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
329,Supabase,"Developer, Infra and Data Platforms",free_or_trial_access,Free tier (2 free PostgreSQL projects) or completely free open-source self-hosting.,VERIFIED_CORRECT,Free tier (2 free PostgreSQL projects) or completely free open-source self-hosting.,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
330,Supabase,"Developer, Infra and Data Platforms",api_availability,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
331,Supabase,"Developer, Infra and Data Platforms",api_type,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
332,Supabase,"Developer, Infra and Data Platforms",api_breadth,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
333,Supabase,"Developer, Infra and Data Platforms",documentation_quality,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
334,Supabase,"Developer, Infra and Data Platforms",mcp_status,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
335,Supabase,"Developer, Infra and Data Platforms",mcp_official,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
336,Supabase,"Developer, Infra and Data Platforms",mcp_url,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
337,Supabase,"Developer, Infra and Data Platforms",buildability,HIGH,VERIFIED_CORRECT,HIGH,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
338,Supabase,"Developer, Infra and Data Platforms",primary_blocker,None,VERIFIED_CORRECT,None,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
339,Supabase,"Developer, Infra and Data Platforms",secondary_blockers,['Row Level Security (RLS) policies must be configured appropriately for keys'],VERIFIED_CORRECT,['Row Level Security (RLS) policies must be configured appropriately for keys'],VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
340,Supabase,"Developer, Infra and Data Platforms",evidence_claims,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
341,Supabase,"Developer, Infra and Data Platforms",evidence_urls,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
342,Supabase,"Developer, Infra and Data Platforms",confidence_score,,VERIFIED_CORRECT,,VERIFIED_CORRECT,https://supabase.com/docs/guides/api,CONFIRMED_AGAINST_PRIMARY_DOCS
